14	브라이튼&호브알비언	0	0	크리스털팰리스
14	왓포드	2	4	맨체스터유나이티드
14	웨스트브로미치알비언	2	2	뉴캐슬유나이티드
14	본머스	1	2	번리
14	아스널	5	0	허더스필드타운
14	첼시	1	0	스완지시티
14	맨체스터시티	2	1	사우샘프턴
14	스토크시티	0	3	리버풀
14	에버튼	4	0	웨스트햄유나이티드
15	첼시	3	1	뉴캐슬유나이티드
15	레스터시티	1	0	번리
15	브라이튼&호브알비언	1	5	리버풀
15	스토크시티	2	1	스완지시티
15	에버튼	2	0	허더스필드타운
15	왓포드	1	1	토트넘홋스퍼
15	웨스트브로미치알비언	0	0	크리스털팰리스
15	아스널	1	3	맨체스터유나이티드
15	본머스	1	1	사우샘프턴
15	맨체스터시티	2	1	웨스트햄유나이티드
16	웨스트햄유나이티드	1	0	첼시
16	번리	1	0	왓포드
16	스완지시티	1	0	웨스트브로미치알비언
16	크리스털팰리스	2	2	본머스
16	토트넘홋스퍼	5	1	스토크시티
16	허더스필드타운	2	0	브라이튼&호브알비언
16	뉴캐슬유나이티드	2	3	레스터시티
16	사우샘프턴	1	1	아스널
16	리버풀	1	1	에버튼
16	맨체스터유나이티드	1	2	맨체스터시티
17	번리	1	0	스토크시티
17	크리스털팰리스	2	1	왓포드
17	허더스필드타운	1	3	첼시
17	뉴캐슬유나이티드	0	1	에버튼
17	사우샘프턴	1	4	레스터시티
17	스완지시티	0	4	맨체스터시티
17	리버풀	0	0	웨스트브로미치알비언
17	맨체스터유나이티드	1	0	본머스
17	웨스트햄유나이티드	0	0	아스널
17	토트넘홋스퍼	2	0	브라이튼&호브알비언
18	레스터시티	0	3	크리스털팰리스
18	브라이튼&호브알비언	0	0	번리
18	아스널	1	0	뉴캐슬유나이티드
18	왓포드	1	4	허더스필드타운
18	첼시	1	0	사우샘프턴
18	스토크시티	0	3	웨스트햄유나이티드
18	맨체스터시티	4	1	토트넘홋스퍼
18	웨스트브로미치알비언	1	2	맨체스터유나이티드
18	본머스	0	4	리버풀
18	에버튼	3	1	스완지시티
19	아스널	3	3	리버풀
19	에버튼	0	0	첼시
19	맨체스터시티	4	0	본머스
19	브라이튼&호브알비언	1	0	왓포드
19	사우샘프턴	1	1	허더스필드타운
19	스완지시티	1	1	크리스털팰리스
19	스토크시티	3	1	웨스트브로미치알비언
19	웨스트햄유나이티드	2	3	뉴캐슬유나이티드
